Time RMSD
0	0
0.500500500500501	1.581733
1.001001001001	1.835467
1.5015015015015	2.137033
2.002002002002	2.123233
2.5025025025025	1.988
3.003003003003	2.111
3.5035035035035	2.185867
4.004004004004	2.1239
4.50450450450451	2.237067
5.00500500500501	2.395767
5.50550550550551	2.350067
6.00600600600601	2.358167
6.50650650650651	2.332133
7.00700700700701	2.2951
7.50750750750751	2.2527
8.00800800800801	2.328333
8.50850850850851	2.507633
9.00900900900901	2.311567
9.50950950950951	2.480967
10.01001001001	2.357433
10.5105105105105	2.3658
11.011011011011	2.4345
11.5115115115115	2.4469
12.012012012012	2.3194
12.5125125125125	2.4468
13.013013013013	2.368
13.5135135135135	2.372133
14.014014014014	2.369133
14.5145145145145	2.353167
15.015015015015	2.386733
15.5155155155155	2.421067
16.016016016016	2.273733
16.5165165165165	2.382267
17.017017017017	2.454
17.5175175175175	2.302267
18.018018018018	2.317267
18.5185185185185	2.586233
19.019019019019	2.4387
19.5195195195195	2.504967
20.02002002002	2.453
20.5205205205205	2.5748
21.021021021021	2.510867
21.5215215215215	2.671267
22.022022022022	2.6323
22.5225225225225	2.748067
23.023023023023	2.3978
23.5235235235235	2.4765
24.024024024024	2.569667
24.5245245245245	2.407633
25.025025025025	2.4577
25.5255255255255	2.425267
26.026026026026	2.5332
26.5265265265265	2.320633
27.027027027027	2.367933
27.5275275275275	2.366267
28.028028028028	2.3059
28.5285285285285	2.377033
29.029029029029	2.562867
29.5295295295295	2.257633
30.03003003003	2.3598
30.5305305305305	2.357
31.031031031031	2.430533
31.5315315315315	2.384667
32.032032032032	2.341167
32.5325325325325	2.502533
33.033033033033	2.574067
33.5335335335335	2.511067
34.034034034034	2.689167
34.5345345345345	2.601133
35.035035035035	2.6821
35.5355355355355	2.7383
36.036036036036	2.663767
36.5365365365365	2.614167
37.037037037037	2.740733
37.5375375375375	2.6245
38.038038038038	2.686733
38.5385385385385	2.516067
39.039039039039	2.582133
39.5395395395395	2.502167
40.04004004004	2.5834
40.5405405405405	2.646
41.041041041041	2.742433
41.5415415415415	2.7848
42.042042042042	2.6233
42.5425425425425	2.717533
43.043043043043	2.676933
43.5435435435435	2.6692
44.044044044044	2.8446
44.5445445445445	2.729533
45.045045045045	2.9315
45.5455455455455	2.974267
46.046046046046	2.8431
46.5465465465465	2.7945
47.047047047047	2.748767
47.5475475475475	2.883433
48.048048048048	2.787833
48.5485485485485	2.757367
49.049049049049	2.781167
49.5495495495495	2.7171
50.0500500500501	2.903
50.5505505505506	2.844767
51.0510510510511	2.9026
51.5515515515516	2.8482
52.0520520520521	2.7539
52.5525525525526	2.669533
53.0530530530531	2.730533
53.5535535535536	2.800967
54.0540540540541	2.724433
54.5545545545546	2.7414
55.0550550550551	2.818333
55.5555555555556	2.7405
56.0560560560561	2.810467
56.5565565565566	2.730367
57.0570570570571	2.767633
57.5575575575576	2.946
58.0580580580581	2.761633
58.5585585585586	2.858567
59.0590590590591	2.865333
59.5595595595596	3.073367
60.0600600600601	3.1884
60.5605605605606	3.217833
61.0610610610611	3.101967
61.5615615615616	3.266433
62.0620620620621	3.225533
62.5625625625626	3.181633
63.0630630630631	3.2325
63.5635635635636	3.0052
64.0640640640641	3.173633
64.5645645645646	3.0718
65.0650650650651	3.019967
65.5655655655656	2.913833
66.0660660660661	3.286867
66.5665665665666	3.306
67.0670670670671	3.203467
67.5675675675676	3.1394
68.0680680680681	3.082133
68.5685685685686	3.061833
69.0690690690691	3.264833
69.5695695695696	3.122833
70.0700700700701	3.246033
70.5705705705706	3.2302
71.0710710710711	3.031033
71.5715715715716	3.0546
72.0720720720721	3.1976
72.5725725725726	3.053767
73.0730730730731	3.117067
73.5735735735736	3.052467
74.0740740740741	3.127667
74.5745745745746	3.180767
75.0750750750751	2.917567
75.5755755755756	3.001567
76.0760760760761	3.105433
76.5765765765766	3.092567
77.0770770770771	2.9449
77.5775775775776	3.067467
78.0780780780781	2.9663
78.5785785785786	3.019133
79.0790790790791	3.002133
79.5795795795796	3.012367
80.0800800800801	3.049467
80.5805805805806	3.0539
81.0810810810811	3.0288
81.5815815815816	2.933
82.0820820820821	2.8357
82.5825825825826	2.820867
83.0830830830831	2.9162
83.5835835835836	3.018467
84.0840840840841	2.879067
84.5845845845846	2.932367
85.0850850850851	2.86
85.5855855855856	2.933133
86.0860860860861	2.891467
86.5865865865866	2.821533
87.0870870870871	2.886267
87.5875875875876	3.011467
88.0880880880881	2.795633
88.5885885885886	2.878567
89.0890890890891	2.7844
89.5895895895896	2.8791
90.0900900900901	2.715533
90.5905905905906	2.659033
91.0910910910911	2.815867
91.5915915915916	2.8783
92.0920920920921	2.895933
92.5925925925926	2.863433
93.0930930930931	2.756467
93.5935935935936	2.853167
94.0940940940941	2.827133
94.5945945945946	2.890967
95.0950950950951	2.8336
95.5955955955956	2.9565
96.0960960960961	2.745567
96.5965965965966	2.87
97.0970970970971	3.0179
97.5975975975976	2.9461
98.0980980980981	2.977367
98.5985985985986	3.020267
99.0990990990991	3.025733
99.5995995995996	2.8957
100.1001001001	2.876433
100.600600600601	2.963
101.101101101101	2.8077
101.601601601602	2.7511
102.102102102102	2.777433
102.602602602603	2.820867
103.103103103103	2.836633
103.603603603604	2.850067
104.104104104104	2.812567
104.604604604605	2.702633
105.105105105105	2.764733
105.605605605606	2.834
106.106106106106	2.803533
106.606606606607	2.7988
107.107107107107	2.703167
107.607607607608	2.954333
108.108108108108	2.805367
108.608608608609	2.866033
109.109109109109	2.7369
109.60960960961	2.8073
110.11011011011	2.8704
110.610610610611	2.928267
111.111111111111	2.954133
111.611611611612	2.899633
112.112112112112	2.9703
112.612612612613	2.8658
113.113113113113	3.0241
113.613613613614	3.0398
114.114114114114	2.959633
114.614614614615	3.0804
115.115115115115	3.000667
115.615615615616	2.886033
116.116116116116	2.793167
116.616616616617	2.833133
117.117117117117	2.876367
117.617617617618	2.900067
118.118118118118	2.8111
118.618618618619	2.785333
119.119119119119	2.813333
119.61961961962	2.7715
120.12012012012	2.805567
120.620620620621	2.857467
121.121121121121	2.832033
121.621621621622	2.891767
122.122122122122	2.824233
122.622622622623	2.826133
123.123123123123	2.7992
123.623623623624	2.855167
124.124124124124	2.880133
124.624624624625	2.939067
125.125125125125	2.8741
125.625625625626	2.897567
126.126126126126	2.997533
126.626626626627	2.974967
127.127127127127	2.953833
127.627627627628	2.923733
128.128128128128	2.840833
128.628628628629	3.051967
129.129129129129	2.871933
129.62962962963	2.9041
130.13013013013	2.986267
130.630630630631	2.935733
131.131131131131	2.9396
131.631631631632	3.0751
132.132132132132	3.042533
132.632632632633	3.015833
133.133133133133	3.011667
133.633633633634	2.975367
134.134134134134	2.997267
134.634634634635	2.9056
135.135135135135	3.032633
135.635635635636	3.022133
136.136136136136	2.999933
136.636636636637	3.025167
137.137137137137	3.007633
137.637637637638	2.974367
138.138138138138	3.108233
138.638638638639	3.0406
139.139139139139	3.072367
139.63963963964	3.091533
140.14014014014	3.082033
140.640640640641	3.110367
141.141141141141	3.1173
141.641641641642	3.093767
142.142142142142	3.120667
142.642642642643	3.152467
143.143143143143	3.208433
143.643643643644	3.134167
144.144144144144	3.215967
144.644644644645	3.122167
145.145145145145	3.1194
145.645645645646	3.186933
146.146146146146	3.084533
146.646646646647	3.191967
147.147147147147	3.095
147.647647647648	3.368167
148.148148148148	3.302667
148.648648648649	3.204133
149.149149149149	3.2328
149.64964964965	3.148767
150.15015015015	3.3296
150.650650650651	3.092833
151.151151151151	3.2387
151.651651651652	3.289367
152.152152152152	3.1011
152.652652652653	3.154333
153.153153153153	3.306233
153.653653653654	3.213533
154.154154154154	3.231033
154.654654654655	3.1746
155.155155155155	3.2944
155.655655655656	3.258533
156.156156156156	3.2601
156.656656656657	3.3822
157.157157157157	3.4736
157.657657657658	3.397533
158.158158158158	3.198933
158.658658658659	3.193067
159.159159159159	3.2248
159.65965965966	3.347233
160.16016016016	3.3702
